Step,Actual_Displacement,Predicted_Displacement,Residual
7663,37.216,51.38408083602141,-14.16808083602141
7664,37.135,51.40291982764423,-14.267919827644235
7665,36.976,51.42180917953786,-14.44580917953786
7666,37.15,51.44079889581347,-14.290798895813474
7667,36.938,51.45993898063889,-14.521938980638886
7668,37.357,51.479079438239474,-14.122079438239474
7669,36.994,51.498170272899074,-14.504170272899074
7670,36.953,51.51716148896099,-14.564161488960984
7671,37.276,51.53610309082897,-14.26010309082897
7672,36.945,51.555045082968185,-14.610045082968185
7673,37.111,51.57383746990626,-14.462837469906262
7674,37.062,51.5925802562343,-14.530580256234302
7675,36.973,51.611323446607955,-14.638323446607956
7676,37.161,51.6300670457485,-14.469067045748496
7677,36.954,51.64881105844391,-14.69481105844391
7678,37.092,51.667505489550024,-14.575505489550025
7679,36.987,51.686250343991624,-14.699250343991622
7680,37.172,51.70504562676365,-14.533045626763652
7681,37.101,51.72394134293235,-14.62294134293235
7682,37.127,51.742787497636506,-14.615787497636504
7683,36.987,51.761634096088656,-14.774634096088654
7684,37.104,51.78043114357635,-14.676431143576352
7685,37.189,51.79927864546344,-14.610278645463438
7686,37.354,51.81812660719134,-14.46412660719134
7687,37.094,51.83707503428043,-14.74307503428043
7688,36.951,51.85597393233136,-14.904973932331359
7689,37.286,51.87492330702642,-14.58892330702642
7690,36.922,51.89397316413099,-14.971973164130993
7691,36.965,51.913073509494964,-14.94807350949496
7692,37.287,51.9322243490542,-14.645224349054203
7693,37.198,51.95137568883203,-14.75337568883203
7694,37.055,51.97057753494079,-14.915577534940788
7695,36.892,51.989779893583346,-15.097779893583343
7696,37.111,52.00893277105473,-14.897932771054734
7697,37.253,52.0281361737437,-14.775136173743697
7698,36.882,52.04734010813444,-15.165340108134444
7699,36.979,52.06659458080821,-15.087594580808208
7700,37.098,52.08594959844508,-14.987949598445084
7701,37.04,52.105305167825705,-15.065305167825706
7702,37.112,52.12461129583304,-15.01261129583304
7703,37.204,52.144017989454255,-14.940017989454255
7704,37.099,52.163425255782535,-15.064425255782538
7705,36.965,52.182883102019005,-15.217883102019002
7706,35.61,52.202341535474666,-16.592341535474667
7707,37.111,52.22175056357237,-15.110750563572374
7708,37.288,52.241210193848836,-14.95321019384884
7709,36.959,52.26077043395672,-15.301770433956719
7710,37.187,52.28028129166672,-15.09328129166672
7711,37.156,52.29979277486971,-15.14379277486971
7712,36.871,52.31935489157893,-15.44835489157893
7713,36.949,52.33891764993226,-15.389917649932265
7714,37.19,52.35848105819446,-15.168481058194459
7715,37.106,52.37804512475951,-15.272045124759508
7716,36.981,52.39765985815303,-15.416659858153025
7717,37.023,52.417375267034664,-15.394375267034661
7718,36.998,52.43709136020058,-15.439091360200585
7719,37.035,52.456858146586015,-15.421858146586018
7720,36.994,52.47657563526785,-15.48257563526785
7721,37.272,52.496293835467256,-15.224293835467257
7722,37.128,52.51601275655239,-15.388012756552392
7723,37.24,52.535732408041184,-15.295732408041182
7724,36.821,52.55545279960412,-15.73445279960412
7725,36.79,52.57512394106712,-15.78512394106712
7726,37.031,52.5947458424145,-15.563745842414498
7727,37.248,52.61441851379195,-15.366418513791949
7728,37.16,52.63414196550963,-15.47414196550963
7729,37.003,52.653916208045274,-15.650916208045274
7730,37.103,52.67369125204741,-15.57069125204741
7731,37.004,52.69346710833864,-15.68946710833864
7732,37.2,52.71319378791893,-15.51319378791893
7733,37.112,52.732871301969105,-15.620871301969103
7734,37.112,52.752549661854296,-15.640549661854294
7735,37.304,52.77227887912749,-15.468278879127489
7736,37.35,52.792008965533235,-15.442008965533233
7737,37.31,52.81257745302249,-15.50257745302249
7738,37.204,52.83221143367759,-15.628211433677592
7739,37.222,52.8518463391637,-15.629846339163699
7740,36.838,52.87148218223927,-16.03348218223927
7741,37.239,52.89111897587654,-15.65211897587654
7742,37.153,52.91080673326574,-15.757806733265738
7743,37.024,52.93044546781935,-15.906445467819346
7744,37.263,52.95018519317655,-15.687185193176553
7745,37.29,52.96982592320769,-15.679825923207687
7746,37.313,52.98951767201887,-15.676517672018868
7747,37.106,53.00926045395667,-15.903260453956669
7748,37.206,53.028904283612945,-15.822904283612942
7749,36.87,53.04854917582973,-16.17854917582973
7750,36.754,53.06814514570428,-16.31414514570428
7751,37.227,53.088518788604006,-15.861518788604009
7752,37.289,53.10816881510269,-15.819168815102685
7753,37.011,53.1278199830025,-16.1168199830025
7754,37.253,53.147966068663315,-15.894966068663315
7755,36.975,53.167620628695666,-16.192620628695664
7756,37.366,53.187226389690416,-15.821226389690416
7757,37.263,53.207033368977925,-15.944033368977927
7758,37.124,53.226891584192266,-16.102891584192264
7759,37.311,53.24680105327756,-15.935801053277558
7760,36.886,53.26681179449426,-16.380811794494257
7761,37.035,53.28687382642577,-16.251873826425772
7762,36.82,53.30698716798506,-16.486987167985063
7763,36.951,53.32720183842158,-16.37620183842158
7764,37.124,53.347367857328194,-16.223367857328192
7765,36.998,53.36753524464841,-16.36953524464841
7766,37.215,53.38775402068367,-16.17275402068367
7767,37.346,53.40807420610091,-16.062074206100917
7768,37.076,53.428395821940235,-16.352395821940235
7769,37.235,53.44871888962279,-16.21371888962279
7770,37.173,53.468943430958845,-16.295943430958843
7771,37.267,53.48916946815605,-16.222169468156046
7772,36.942,53.50944702382789,-16.56744702382789
7773,37.199,53.529726121002376,-16.330726121002378
7774,37.051,53.549956783130874,-16.498956783130872
7775,36.931,53.57033903409725,-16.639339034097254
7776,37.121,53.59082289822716,-16.469822898227157
7777,36.977,53.61130840029757,-16.63430840029757
7778,37.049,53.63189556554655,-16.58289556554655
7779,36.947,53.652484419683326,-16.705484419683323
7780,37.186,53.67297498889847,-16.486974988898467
7781,36.877,53.69361729987447,-16.816617299874466
7782,37.231,53.714311379796484,-16.483311379796483
7783,36.946,53.7350572563634,-16.7890572563634
7784,36.913,53.755754957799105,-16.84275495779911
7785,37.067,53.776404512864175,-16.709404512864175
7786,37.037,53.797105950867696,-16.760105950867697
7787,37.221,53.817859301679455,-16.59685930167946
7788,36.994,53.8386645957425,-16.8446645957425
7789,37.021,53.85942186408588,-16.83842186408588
7790,37.168,53.88013113833784,-16.71213113833784
7791,37.017,53.900792450739246,-16.883792450739243
7792,37.123,53.921405834157454,-16.798405834157457
7793,37.109,53.94202132210043,-16.83302132210043
7794,36.912,53.96258894873129,-17.05058894873129
7795,37.124,53.98325874888323,-16.859258748883228
7796,36.877,54.003980758074796,-17.126980758074794
7797,37.055,54.02460501252555,-16.969605012525548
7798,36.94,54.04523154917219,-17.105231549172196
7799,36.908,54.06586040568505,-17.15786040568505
7800,37.164,54.08654162048502,-16.92254162048502
7801,37.084,54.10717523276092,-17.02317523276092
7802,37.094,54.12771128248738,-17.03371128248738
7803,37.088,54.14829981044309,-17.06029981044309
7804,37.219,54.16899085822961,-16.94999085822961
7805,37.014,54.18973446829065,-17.17573446829065
7806,37.181,54.210480683931856,-17.029480683931858
7807,37.198,54.23112954934112,-17.03312954934112
7808,37.142,54.25178110960947,-17.109781109609465
7809,36.936,54.27248541075244,-17.336485410752438
7810,36.906,54.2932424997321,-17.387242499732103
7811,37.019,54.321152584569155,-17.302152584569157
7812,37.21,54.341932353734826,-17.131932353734825
7813,37.343,54.36355273176679,-17.020552731766784
7814,37.063,54.384540851266365,-17.321540851266363
7815,37.243,54.40553218530258,-17.16253218530258
7816,37.106,54.42652678894481,-17.32052678894481
7817,36.828,54.44757471840603,-17.619574718406028
7818,37.028,54.4686260310705,-17.4406260310705
7819,37.247,54.48978078552212,-17.242780785522122
7820,37.165,54.51098904157367,-17.345989041573674
7821,37.298,54.532200860296754,-17.234200860296752
7822,37.172,54.553416304052625,-17.381416304052628
7823,36.974,54.57463543652387,-17.600635436523874
7824,37.102,54.59590832274693,-17.493908322746933
7825,37.116,54.61718502914556,-17.50118502914556
7826,37.007,54.63851562356525,-17.63151562356525
7827,37.367,54.6598501753085,-17.2928501753085
7828,36.981,54.68123875517126,-17.700238755171256
7829,37.181,54.70248143548023,-17.521481435480233
7830,37.07,54.72367829013132,-17.653678290131317
7831,36.892,54.744929394629146,-17.852929394629143
7832,37.186,54.76600327076369,-17.58000327076369
7833,37.092,54.78698026325112,-17.694980263251118
7834,37.185,54.80796042722713,-17.622960427227127
7835,37.237,54.82884381900867,-17.591843819008666
7836,36.944,54.849730496123385,-17.905730496123383
7837,37.131,54.87047051733984,-17.73947051733984
7838,37.097,54.89111394269863,-17.79411394269863
7839,37.405,54.911760833544385,-17.506760833544384
7840,37.032,54.93251125255862,-17.900511252558623
7841,37.136,54.95331526379359,-17.81731526379359
7842,37.002,54.9739229327071,-17.971922932707095
7843,36.925,54.99448432619824,-18.069484326198243
7844,37.155,55.015149512644285,-17.860149512644284
7845,37.2,55.03586856193853,-17.835868561938526
7846,37.038,55.056591545529265,-18.01859154552927
7847,36.974,55.07726853645991,-18.103268536459915
7848,37.147,55.09789960941029,-17.950899609410293
7849,37.199,55.11868484073912,-17.919684840739123
7850,36.956,55.1394743085277,-18.1834743085277
7851,37.142,55.16021809262499,-18.018218092624984
7852,36.865,55.18066073455334,-18.31566073455334
7853,36.904,55.201053817566624,-18.29705381756662
7854,36.866,55.22139734737694,-18.355397347376943
7855,37.084,55.24179132978685,-18.157791329786846
7856,37.32,55.26218577069099,-17.94218577069099
7857,37.049,55.282630676077844,-18.233630676077844
7858,36.965,55.30317605203152,-18.338176052031514
7859,36.862,55.323821904733535,-18.461821904733533
7860,37.15,55.34451824046469,-18.19451824046469
7861,37.317,55.365115065606936,-18.048115065606936
7862,37.292,55.38576238664532,-18.093762386645317
7863,36.968,55.40651021016994,-18.438510210169937
7864,37.052,55.427258542878,-18.375258542878
7865,37.152,55.448057391575816,-18.296057391575815
7866,37.293,55.46885676318095,-18.175856763180953
7867,37.357,55.489606664724384,-18.132606664724385
7868,37.394,55.51025710335267,-18.116257103352673
7869,40.758,55.645906210824336,-14.887906210824333
7870,37.051,55.6665583837049,-18.6155583837049
7871,37.265,55.693412813779595,-18.428412813779595
7872,37.077,55.714180683298785,-18.637180683298787
7873,37.158,55.734999257876964,-18.576999257876963
7874,37.258,55.75581854685211,-18.49781854685211
7875,36.882,55.776638559713646,-18.89463855971365
7876,36.826,55.79740930610536,-18.971409306105357
7877,37.108,55.81838079582835,-18.71038079582835
7878,37.392,55.83935303884416,-18.447353038844156
7879,37.086,55.86037604527787,-18.77437604527787
7880,37.071,55.881449825421264,-18.810449825421266
7881,37.041,55.90247438973616,-18.861474389736166
7882,37.13,55.923499748857694,-18.79349974885769
7883,37.181,55.94457591359777,-18.76357591359777
7884,37.399,55.96570289494854,-18.56670289494854
7885,37.058,55.98683070408602,-18.928830704086018
7886,36.918,56.00785935237366,-19.089859352373658
7887,36.758,56.02878885136617,-19.27078885136617
7888,37.103,56.049619212813326,-18.946619212813324
7889,37.228,56.07050044866385,-18.84250044866385
7890,37.09,56.09133257106944,-19.001332571069433
7891,37.235,56.11211559238886,-18.87711559238886
7892,37.146,56.132899525192165,-18.986899525192165
7893,37.029,56.153684382264935,-19.12468438226493
7894,37.346,56.1745201766127,-18.828520176612706
7895,37.092,56.195256921465436,-19.103256921465437
7896,37.08,56.21614463028214,-19.13614463028214
7897,37.24,56.237083316755566,-18.997083316755564
7898,37.053,56.25797299481702,-19.20497299481702
7899,37.15,56.2788136786413,-19.1288136786413
7900,37.212,56.29980538265176,-19.08780538265176
7901,37.272,56.32074812152545,-19.04874812152545
7902,37.296,56.34174191019844,-19.045741910198437
7903,37.439,56.36283676387121,-18.923836763871208
7904,37.4,56.38383269801423,-18.983832698014233
7905,36.851,56.40492972837363,-19.55392972837363
7906,37.339,56.42597787097702,-19.086977870977023
7907,37.21,56.44697714213947,-19.236977142139466
7908,37.008,56.468077558469574,-19.46007755846957
7909,36.985,56.48912913687577,-19.50412913687577
7910,37.173,56.51018189457268,-19.33718189457268
7911,36.938,56.53133584908776,-19.593335849087758
7912,36.913,56.55254101826795,-19.639541018267956
7913,37.144,56.57369742028662,-19.429697420286622
7914,37.244,56.59480507365062,-19.35080507365062
7915,37.013,56.61591399720751,-19.60291399720751
7916,37.027,56.637024210152994,-19.610024210152993
7917,37.419,56.658085732038536,-19.23908573203854
7918,37.229,56.67909858277913,-19.450098582779134
7919,37.121,56.70016278266134,-19.579162782661335
7920,37.084,56.72117835235143,-19.637178352351427
7921,37.141,56.742195312903824,-19.601195312903826
7922,37.176,56.763263685769715,-19.587263685769713
7923,37.068,56.784433492805846,-19.716433492805848
7924,37.227,56.80565475628364,-19.57865475628364
7925,37.119,56.82677749889845,-19.70777749889845
7926,36.89,56.84795174377911,-19.957951743779113
7927,36.956,56.8691275144977,-19.913127514497695
7928,36.879,56.89035483507956,-20.011354835079565
7929,37.277,56.91168373001362,-19.63468373001362
7930,37.048,56.932964224262925,-19.884964224262923
7931,37.063,56.95419634327547,-19.891196343275467
7932,37.311,56.97548011299531,-19.664480112995307
7933,37.186,56.99691555987399,-19.81091555987399
7934,37.029,57.01840271088223,-19.989402710882224
7935,37.155,57.03994159352194,-19.884941593521937
7936,36.849,57.061482235838554,-20.212482235838557
7937,37.151,57.08307466643371,-19.932074666433707
7938,37.123,57.104697166381165,-19.981697166381167
7939,36.951,57.12627116966654,-20.175271169666537
7940,37.269,57.14789669985448,-19.87889669985448
7941,37.072,57.169523780960695,-20.097523780960692
7942,37.235,57.19130243746214,-19.956302437462142
7943,36.925,57.21308269430745,-20.288082694307455
7944,37.206,57.23486457692761,-20.02886457692761
7945,37.17,57.256598111246944,-20.086598111246943
7946,37.244,57.278383323694364,-20.034383323694364
7947,37.27,57.30012024121492,-20.030120241214917
7948,37.003,57.321858891281664,-20.318858891281664
7949,37.037,57.34364930190778,-20.306649301907783
7950,37.447,57.36544150165913,-19.918441501659125
7951,36.86,57.38718551966697,-20.527185519666972
7952,37.002,57.40896235605629,-20.40696235605629
7953,37.314,57.430740769832305,-20.116740769832305
7954,36.933,57.45252078596613,-20.51952078596613
7955,37.31,57.47424155586122,-20.164241555861217
7956,37.115,57.495963807577404,-20.380963807577402
7957,37.037,57.51768756416879,-20.48068756416879
7958,36.922,57.539312849124116,-20.61731284912412
7959,37.138,57.56093968637641,-20.42293968637641
7960,36.894,57.58251810031273,-20.688518100312734
7961,37.06,57.604098115784296,-20.544098115784294
7962,37.031,57.625629758116744,-20.594629758116746
7963,37.063,57.650913133165524,-20.58791313316552
7964,37.118,57.67255658701105,-20.55455658701105
7965,37.224,57.69420182376031,-20.470201823760313
7966,37.356,57.715948871584075,-20.359948871584074
7967,36.841,57.73769775919426,-20.89669775919426
7968,36.984,57.759348515856104,-20.775348515856102
7969,36.927,57.78115117140061,-20.85415117140061
7970,37.233,57.80300575623738,-20.570005756237386
7971,37.122,57.824912301367725,-20.702912301367725
7972,37.204,57.846820838398116,-20.642820838398116
7973,37.057,57.86878139955403,-20.81178139955403
7974,37.228,57.890744017694075,-20.662744017694074
7975,36.87,57.91270872632457,-21.04270872632457
7976,37.175,57.93452555961441,-20.75952555961441
7977,37.184,57.956344552410435,-20.772344552410438
7978,37.024,57.97821574025309,-20.95421574025309
7979,36.788,57.99998915939256,-21.211989159392566
7980,37.076,58.02181484680533,-20.945814846805327
7981,37.053,58.043642840211135,-20.990642840211137
7982,37.221,58.065323178090445,-20.84432317809045
7983,36.972,58.0870058997023,-21.115005899702297
7984,37.228,58.10874104510273,-20.88074104510273
7985,37.142,58.13052865516364,-20.988528655163634
7986,37.282,58.152418771592096,-20.8704187715921
7987,37.036,58.17436143695034,-21.13836143695034
7988,37.008,58.19620669467612,-21.18820669467612
7989,37.227,58.21810458910373,-20.991104589103735
7990,37.155,58.24005516548556,-21.085055165485556
